ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
5257	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5258	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5259	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
5260	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5261	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5262	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5263	1	1	2	0.000000	20.000000	3.000000	0.000000	0.000000	0	0	0
5264	1	2	3	0.000000	23.000000	4.000000	0.000000	0.000000	0	0	0
5265	4	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5266	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5267	1	2	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
5268	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5269	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5270	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5271	1	5	2	0.000000	157.000000	3.000000	0.000000	0.000000	0	0	0
5272	17	1	1	0.000000	3.647059	3.647059	0.000000	0.000000	0	0	0
5273	1	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
5274	7	2	2	0.000000	11.285714	8.571429	0.000000	0.000000	0	0	0
5275	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5276	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5277	1	2	2	0.000000	21.000000	2.000000	0.000000	0.000000	0	0	0
5278	2	1	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
5279	2	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5280	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5281	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5282	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5283	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5284	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5285	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5286	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5287	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5288	2	2	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
5289	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5290	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5291	18	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5292	2	1	1	0.000000	12.000000	1.000000	0.000000	0.000000	0	0	0
5293	2	2	2	0.000000	25.500000	2.000000	0.000000	0.000000	0	0	0
5294	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5295	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5296	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5297	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5298	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5299	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5300	1	2	2	0.000000	27.000000	2.000000	0.000000	0.000000	0	0	0
5301	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5302	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5303	18	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5304	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5305	10	2	2	0.000000	1.300000	1.300000	0.000000	0.000000	0	0	0
5306	6	1	1	0.000000	1.833333	1.333333	0.000000	0.000000	0	0	0
5307	27	1	1	0.000000	1.074074	1.074074	0.000000	0.000000	0	0	0
5308	8	1	1	0.000000	1.875000	1.875000	0.000000	0.000000	0	0	0
5309	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5310	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5311	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5312	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5313	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5314	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5315	1	3	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5316	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5317	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5318	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5319	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5320	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5321	6	1	2	0.000000	2.000000	1.166667	0.000000	0.000000	0	0	0
5322	1	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
5323	1	2	2	0.000000	4.000000	3.000000	0.000000	0.000000	0	0	0
5324	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5325	1	3	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5326	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5327	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5328	1	1	3	0.000000	23.000000	6.000000	0.000000	0.000000	0	0	0
5329	2	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
5330	2	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5331	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5332	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5333	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5334	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5335	1	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
5336	1	4	3	0.000000	215.000000	12.000000	0.000000	0.000000	0	0	0
5337	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5338	2	2	2	0.000000	22.500000	4.000000	0.000000	0.000000	0	0	0
5339	9	1	1	0.000000	2.888889	2.777778	0.000000	0.000000	0	0	0
5340	4	2	2	0.000000	25.000000	1.250000	0.000000	0.000000	0	0	0
5341	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5342	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5343	2	1	2	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
5344	3	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5345	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5346	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5347	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5348	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5349	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5350	2	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5351	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5352	3	1	1	0.000000	4.666667	4.666667	0.000000	0.000000	0	0	0
5353	4	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
5354	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5355	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5356	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5357	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5358	1	3	2	0.000000	22.000000	2.000000	0.000000	0.000000	0	0	0
5359	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5360	2	2	2	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
5361	3	1	1	0.000000	19.000000	18.333333	0.000000	0.000000	0	0	0
5362	6	1	2	0.000000	19.666667	18.666667	0.000000	0.000000	0	0	0
5363	8	2	1	0.000000	19.375000	19.250000	0.000000	0.000000	0	0	0
5364	2	1	1	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
5365	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5366	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5367	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5368	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5369	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5370	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5371	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5372	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5373	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5374	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5375	6	1	1	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
5376	1	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
5377	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5378	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5379	3	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5380	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5381	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5382	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5383	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5384	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5385	4	1	1	0.000000	3.750000	3.750000	0.000000	0.000000	0	0	0
5386	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5387	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5388	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5389	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5390	6	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5391	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5392	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5393	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5394	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5395	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5396	6	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5397	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
5398	2	2	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
5399	6	2	1	0.000000	6.666667	6.666667	0.000000	0.000000	0	0	0
5400	3	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
5401	2	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
5402	1	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
5403	5	1	1	0.000000	8.600000	8.600000	0.000000	0.000000	0	0	0
5404	9	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
5405	4	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
5406	6	1	1	0.000000	6.666667	6.666667	0.000000	0.000000	0	0	0
5407	2	2	2	0.000000	5.000000	3.000000	0.000000	0.000000	0	0	0
5408	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5409	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5410	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5411	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5412	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5413	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5414	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5415	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5416	5	1	1	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
5417	2	1	1	0.000000	20.000000	6.000000	0.000000	0.000000	0	0	0
5418	1	3	2	0.000000	23.000000	6.000000	0.000000	0.000000	0	0	0
5419	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5420	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5421	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5422	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5423	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5424	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5425	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5426	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5427	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5428	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5429	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5430	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5431	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5432	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5433	1	1	2	0.000000	100.000000	1.000000	0.000000	0.000000	0	0	0
5434	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5435	1	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
5436	1	3	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
5437	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
5438	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5439	3	2	2	0.000000	31.000000	2.000000	0.000000	0.000000	0	0	0
5440	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5441	1	2	2	0.000000	19.000000	17.000000	0.000000	0.000000	0	0	0
5442	2	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
5443	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
5444	3	2	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
5445	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5446	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5447	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5448	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5449	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5450	7	2	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
5451	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5452	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5453	1	3	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5454	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5455	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5456	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5457	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5458	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5459	6	1	2	0.000000	2.333333	2.333333	0.000000	0.000000	0	0	0
5460	2	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5461	25	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5462	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5463	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5464	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5465	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5466	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5467	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5468	5	1	2	0.000000	2.000000	1.200000	0.000000	0.000000	0	0	0
5469	1	2	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
5470	2	1	1	0.000000	2.000000	1.000000	0.000000	0.000000	0	0	0
5471	1	2	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
5472	1	1	1	0.000000	2.000000	1.000000	0.000000	0.000000	0	0	0
5473	4	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5474	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5475	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5476	1	2	2	0.000000	6.000000	2.000000	0.000000	0.000000	0	0	0
5477	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5478	2	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5479	3	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5480	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5481	2	2	2	0.000000	31.000000	2.000000	0.000000	0.000000	0	0	0
5482	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5483	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5484	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5485	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5486	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5487	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5488	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5489	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5490	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5491	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5492	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5493	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5494	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5495	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5496	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5497	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5498	3	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5499	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5500	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5501	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5502	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5503	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5504	1	3	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
5505	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5506	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5507	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5508	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5509	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5510	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5511	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5512	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5513	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5514	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5515	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5516	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5517	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5518	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5519	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5520	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5521	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5522	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5523	2	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5524	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5525	4	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
5526	7	1	1	0.000000	8.000000	7.428571	0.000000	0.000000	0	0	0
5527	5	1	2	0.000000	8.600000	7.600000	0.000000	0.000000	0	0	0
5528	9	2	2	0.000000	9.000000	8.777778	0.000000	0.000000	0	0	0
5529	4	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
5530	2	1	1	0.000000	7.000000	6.500000	0.000000	0.000000	0	0	0
5531	1	1	2	0.000000	8.000000	7.000000	0.000000	0.000000	0	0	0
5532	5	1	2	0.000000	13.400000	13.400000	0.000000	0.000000	0	0	0
5533	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5534	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5535	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5536	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5537	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5538	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5539	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5540	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5541	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5542	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5543	9	1	1	0.000000	34.333333	16.888889	0.000000	0.000000	0	0	0
5544	11	1	1	0.000000	11.818182	7.181818	0.000000	0.000000	0	0	0
5545	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5546	4	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5547	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5548	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5549	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5550	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5551	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5552	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5553	2	2	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
5554	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5555	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5556	4	1	3	0.000000	9.000000	6.000000	0.000000	0.000000	0	0	0
5557	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5558	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5559	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5560	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5561	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5562	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5563	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5564	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5565	1	2	4	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
5566	1	1	4	0.000000	11.000000	9.000000	0.000000	0.000000	0	0	0
5567	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5568	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5569	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5570	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5571	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5572	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5573	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5574	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5575	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5576	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5577	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5578	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5579	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5580	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5581	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5582	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5583	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5584	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5585	22	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5586	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5587	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
5588	2	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
5589	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5590	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5591	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5592	4	1	1	0.000000	2.750000	2.750000	0.000000	0.000000	0	0	0
5593	2	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
5594	2	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5595	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
5596	1	2	3	0.000000	23.000000	5.000000	0.000000	0.000000	0	0	0
5597	1	2	1	0.000000	18.000000	2.000000	0.000000	0.000000	0	0	0
5598	6	2	1	0.000000	15.333333	1.166667	0.000000	0.000000	0	0	0
5599	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5600	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5601	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
5602	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5603	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
5604	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
